,Unnamed: 0,ratings,reviews,Whistleblower,sentiment
205,205,1,"I’m big fan of apple products but this time the discount price come with. Downside ( bad one). It was arrived yesterday and my daughter use it and it not working defected!. She try to detach to her phone many times . Even discount doesn’t mean you sale broken item to me,Correct ?Please explain, thanks",0,0
206,206,4,"For me, these headphones came in great condition. I was finally able to jam out to my workout playlist at the gym soon after getting them, and it was awesome. To be honest, I just wanted a new pair of headphones since my old pair got in the washer.",0,1
207,207,4,Ok so I saw these earbuds and I bought them only to realize when I got them is that the right earbud doesn’t work as well as the left to where you can barely hear it.Other than that they are in perfect condition also if you want to know if these are real apple earbuds check the lightning connector wire and you will see in tiny grey words made by Apple in California I will add a photo to show you. Anyways I am not that satisfied with these but I would highly recommend to just go to the nearest Apple store and get them there. Thank you🤧,0,1
208,208,3,Unfortunately not a fan of paying this much for ear buds and have them continue to be of thinner grade/cheaper material. I assume this is a Apple issue and not the reseller.,0,0
209,209,5,My 42nd pair—they run away from home on their own,0,1
210,210,5,"I got these months ago and used them daily since, I put them by mistake in the washing machine last week and they still work perfectly fine :)) Lucky or not, I’m really happy with my purchase",0,1
211,211,5,"Great tech on this item. My kids said, there great.",0,1
212,212,4,"Like these very much, but they don’t have much in the way of noise cancellation and they always fall out of my ears, so I can’t be too active in them, but they have really good sound quality",0,1
213,213,5,"The quality is really good for the price, worth way more than other headphones. They don’t hurt my ears. I like how you can control volume, skip and go back, and pause songs using the little control key on the right side. They do break within a year, which is technically longer than other brands, and this is if you use them all the time.",0,1
214,214,5,Sound quality is decent and microphone is decent as per your standard Apple EarPods. Don’t get these if you’re looking for amazing sound quality or noise cancellation in a pair of earphones.,0,1
215,215,5,"I’ve always loved Apple headphones best, and when my last pair began to come apart (possibly with a little help from my cat) I turned hopefully to Amazon for a replacement. These got lots of stars, but the first reviews I saw said NOT APPLE DON’T BUY. Thankfully I looked deeper, and took a chance on ordering. They are definitely genuine Apple EarPods and I love them as much as any I’ve had. Thank you Amazon!",0,1
216,216,5,"This was my second order. Works as expected, problem free. Quick delivery. I am really rough on these earphones with constant sweat, rolling and unrolling yet they keep working just fine.",0,1
217,217,1,Things these headphones aren’t compatible with: 1) my MacBook. 2) my work laptop. 3) pretty much anything except my iPhone 7s. There might be adapters out there but I can’t be bothered to spend any more money on overpriced things made in China on this platform. First world sigh.,0,0
218,218,1,"The left earbud was constantly crackling and popping, and these were new out of the box. Sound quality was trash. My cheap gaming headset is multiple times better than this crappy little white wire with poor and uncomfortable excuses of earbuds on top of it. Invest your money in earbuds that won’t hurt your ears with both bad design and sound quality",0,0
219,219,1,"The right side suddenly stopped working after 2 months, I listened to music everyday at minimal to high volume but it wasn’t even turned up all the way when it stopped working. Other then that, they are nice just poor quality. I also noticed it started to have a crunchy sound everytime a bass played, and this happened a week ago 👎",0,0
220,220,1,Second time this happened with these headphones. First time I thought the shock was because my headphones were old. So I bought this and bam... after 2 weeks use only I got another painful electrical shock in my ear... WTF. This is unheard of. These must not be authentic or something or these headphones are just plain trash. STAY AWAY.,0,0
221,221,5,This sounds good quality would buy again,0,1
222,222,5,I really like the fit and usefulness of the earphones but now I've learned that the new iPhone and I pod uses the old style plug. Damn I don't like Apple for jumping around like this.,0,1
223,223,1,Looks like Apple.If indeed a apple product this is trash.Do not buy from Apple amazon.Everything thus far has been defective,1,0
224,224,1,"They didn't work at all; I opened the box plugged them in and couldn't hear anything through them. I was really disappointed I had been waiting a while to get them because my old headphones broke. It was like they weren't plugged in, the music was coming out of my phone. I tried taking them out and plugging them back in several time, but it didn't change. I tried moving them around, and they still didn't work. I don't know if they could have been just a bad pair, but I would not recommend them.",0,0
225,225,5,Accidentally washed them..left in my son pocket. Still works perfectly.,0,1
226,226,2,Bought this December of last year as a Christmas present and the EarPods have already have broken (sound is not coming out of left earpiece). It makes me question if they are genuine Apple earpods. Very disappointed. I've learned my lesson and will buy directly from the manufacturer (Apple) from now on.,1,0
227,227,5,"These are the legit Apple headphones! I compared them to another pair that I have; therefore, I am happy with my purchase and the price I paid.",0,1
228,228,2,Ordered these and paid extra vs the off brand ones as I wanted the real deal. They don’t work properly. Microphone does not work at all and I can not use them for phone calls. Not worth the money for me.,0,0
229,229,5,"I have bought these ear pods more than once, not because there was something wrong but because I lose them. I am happy to repurchase these every time I need a pair of ear pods. They work perfectly.",0,1
230,230,1,The earbuds were damaged badly. It is clear to me that no one checked them before shipping. Don't waste time and money on used earbuds when a new pair is only a few dollars more!,0,0
231,231,5,I Don’t Know Why Other People Having Problems With These I Bought My Second Pair Already Had One Pair I Had For Over A Year They Still Work Just Like The Day I Bought Them Use Them Everyday No Problems At All,0,1
232,232,5,I have a bad habit of losing my headphones. These were a perfect replacement for the ones that came with my phone. Sound quality and voice quality on calls is perfectly clear.,0,1
233,233,5,Genuine Apple product in official packaging. Slightly cheaper than Apple store. Great noise cancellation when actually in use. Can hear external noises while in ear and not in use. Great sound quality.,0,1
234,234,1,The ones I received were not Apple. They had no apple logos at all. I returned because I bought them as a gift and didn't feel right giving them knock offs that may not work.,1,0
235,235,5,You can’t go wrong with the earbuds. Have tried a number or non-Apple products but none seem to measure up to these standard-bearers which are surprisingly affordable even though Apple is the manufacturer.,0,1
236,236,1,"These must be counterfeit because every Apple headset I’ve ever owned included a mic.These don’t, so you have to hold your phone up to your mouth like in the 90s.",1,0
237,237,5,I bought these for my grandson and they work as expected. I've had them for over a month and expect they will last. My other ones (identical) have been used daily for 3 years and are still perfect.,0,1
238,238,1,"Like everyone else, mine quite after 35 days, these are not, as they were sold authentic Apple. You are not saving any money, just go to Apple and buy the real thing. You can only plug in one side, they crackle and have static. ABSOLUTE JUNK>",1,0
239,239,5,"Love them!!! No charging required (which I always forget with wireless). If one falls out I don’t have to search for it, since they are not wireless they are connected to my phone! Great sound quality. So much better than wireless models! They are Apple not a Knock off",0,1
240,240,5,Doesn’t respond well to sweat,0,1
241,241,5,Looks legit. Had to leave a review. Glad I bought these. My other ones were 15 months old. What a difference these new ones are. Strongly recommend purchase. This has to be Apple.,0,1
242,242,5,I don’t know why people so many people thought these are fake because they are not. Not only does it come with the Apple warranty I’m the box but it also has the apple serial number of the product so it can be verified. The price for these right now is also really similar to price on Best Buy and Target as well. Good headphones only ones that I can use with my lifeproof case. The only thing is that you have to have them in your ear in a kind of weird way because of the new design.,0,1
243,243,3,They work fine BUT they will stop playing music and you have to unplug them and plug them back in and they will work fine again. I honestly forget what triggers it but working out with them is frustrating at times. I think it’s when you hit pause. I don’t think they’re real apple headphones.,0,0
244,244,3,Purchased item in May and by August the headphones didn’t work and kept going in and out with static. The product wasn’t damaged it just didn’t work as well,0,0
245,245,1,Came in a bag and did not have the connector. I’m very skeptical about these earbuds. Sending them back today.,1,0
246,246,1,I wish I never orders these and just went to Apple I’m only writing this because I know or a fact I’m not returning them I don’t feel like going to a mail box but I bought them the same day I bought a separate pair from amazon that broke the same hour I first used them I need headphones for work so I immediately just decided to buy the real apple ones they came in the next day I went into work and put them in within 5 minutes one stopped working and it never did again waste of 20 bucks if you ask me.,1,0
247,247,5,"For those of use that aren’t into having something else to keep up with or charge, you can buy earphones. They work and don’t walk off like the Bose and other brands do.",0,1
248,248,5,Buy Genuine - Buy only from Amazon.com fulfilled ones. The quality is far superior than those proclaimed OEM and the ones in eBay (which usually with fake packaging).,0,1
249,249,1,This has nothing to do with the seller or the packaging- which was all great!I was really excited to use this product ... just answered my first phone call with it ... and got a really bad headache.... felt like a weird head pressure coming through these earphones...I just did a google search and it seems that many pple have gotten headaches using Apple EarPods .Im guessing this may have something with the intensity of the electric current...I’ve used earphones with other Cellphones that I’ve owned and never had a problem with feeling any sort of headache.,0,0
250,250,4,It’s ok nothing special,0,1
251,251,5,They work great and was well packaged,0,1
252,252,1,"When the head phones arrived, they were obviously pre opened and jumbled in the package. I looked closer and the buds had actual ear wax on them! It was disgusting. I cleaned them to test them out, and the left bud doesn’t work at all. I’m really upset about them altogether.",0,0
253,253,5,"Finally, super legit headphones that are actually Apple-made, and not just “Apple compatible”. I bought a set of “compatible” ones earlier, and they never worked well. So even though these are almost twice the price of those, these are a worthwhile purchase.",0,1
254,254,4,Really great earbuds! They sometimes fall out of my ears but other than that I am happy with the product,0,1
255,255,1,I've purchased these headphones before directly from Apple made a big mistake trying to get faster free shipping using Amazon. The headphones looked the same as ones I've had in the past but broke after two weeks of normal/ standard use. I've had Apple ones last me 6 months to a year. Save yourself don't get these go through Apple.,1,0
256,256,1,"Bought May 29, 2019 and they have already stopped working. I’ve had cheap $10 ones last longer than this. They looked like Apple packaging but definitely not the quality. Would not recommend.",1,0
257,257,5,"Love ❤️ my earbuds!!!perfect!!! Just what I was looking for!!!..Clear sound!!!Sounds just like a movie background,just great sound!!! Im very happy 😃 w/my purchase!!!",0,1
258,258,5,Always buy the oem ones. These work the best. Keeping them handy and rolling them up tends to cause a break in the cord eventually and it’s tome to replace. Still afraid to get the wire lines for fear of losing. 20 bucks for these once or twice a year isn’t bad.,0,1
259,259,5,My kids swear the wired earbuds have much better sound than wireless. They love these and they are at a price that it doesn’t kill me if I have to replace one.,0,1
260,260,5,"My go-to headphones! I’m a music lover. The bass is the BEST! The others are simply, subpar. I very rarely need a replacement (that’s what this was) and I’m glad I can count on Apple not to change their headphones. 😁 I can’t stand the other ones that have the rubber bits in the ear pieces that collect ear wax and dog fur. These are very easy to clean and keep looking brand new! My old ones lasted me a few years. As someone who blasts her music, they’re durable.",0,1
261,261,5,Todo perfecto.,0,1
262,262,1,"When my headphones arrived today, I opened the package only to be met with both an empty labeled plastic bag that I presume was supposed to have the headphones, as well as something that resembled a cork with a orange stick inside of it. So in short, no headphones and just a cork.",1,0
263,263,4,Works well but like always the cord started to hang up calls or turn on music randomly after two months. Then it just stop working a couple weeks after that.,0,1
264,264,4,Its all about wired headphones. u get pure sound quality no inconvenience. i dont get this bluetooth stuff and i dont trust it to really carry good quality,0,1
265,265,5,"every indication is this is a real apple product, so if you are reading this I assume you are familiar with their headphones quality. just a simple replacement for the ones that come with the phone",0,1
266,266,2,"Really disappointed. Purchased two pairs and both stopped working. One pair for school, and one pair for at home. One ear stopped working and then the other. Not the quality I expected from an Apple product. Too expensive to replace every two months. I am buying an off-brand to see how they last.",0,0
267,267,5,"Works great except a small echo, blocks outer noise and the echo is only when I Speak; which improves my hearing of others.Great item for the price.",0,1
268,268,5,"They don’t stay in the ear very well for work outs. There is only moderate noise cancellation. I did not purchase them for either of these qualities, so I am happy with them.",0,1
269,269,1,Terrible. I used them for less than a week and now only the left side works.,0,0
270,270,1,They worked perfectly for a month then the left pod completely stopped working for no reason.,0,0
271,271,5,"Hold off on noise cancellation until we get Airpods that are targeted towards achieving that, but aside from this for the Lightning EarPods, they sound crisp and are comfortable to wear especially at the gym. Not that I had problems after some time, but just to warn you others out there, be careful if you're care free about handling your products because they will wear. A friend showed me how his lasted a short while.",0,1
272,272,5,Apple Earbuds are the REFERENCE for wired earbuds. Period. These are tolerant of road-noise for both the near-end (you) and the far-end (your friend or co-worker on the phone with you).,0,1
273,273,1,One of the earphones just stopped working.,0,0
274,274,3,Ordered a pair of these just last week and they were official apple headphones. In the plastic case with apple logo etc.Ordered another pair this time (same price) and they are some knock off kind that came just wrapped in a plastic bag. Total rip off.,1,0
275,275,5,"Product information well detailed, the product corresponds to the description, and sent to the expected date.Thanks and see you in a next purchase.",0,1
276,276,5,"These are legit Apple Earbuds, just like the ones that originally come with the iPhones. Great quality, and cheaper than ordering from Apple website.The first pair I ordered came in crushed & broken, but Amazon & Apple had my replacement to me the very next day!",0,1
277,277,1,A wages of money. If you like static and complaints from the people you call this is the headphone for you. Otherwise Man U and buy from Apple.,0,0
278,278,5,Bought this as a gift for my daughter to replace an older pair. She is quite happy with the sound quality & may I say she has always been a bit picky.,0,1
279,279,5,Good quality,0,1
280,280,1,"These headphones never worked at all. For some reason life got in the way and I never returned them. I have been using my old apple headphones with an adaptor for my iPhone X but that is getting old. The adaptor is a nuisance. I think the only safe way to get headphones is to buy APPLE, unfortunately.",1,0
281,281,1,These can in with one side not working - would’ve returned but had thrown packaging away,0,0
282,282,2,"I have purchased these 2 times in a row and both times they only lasted a couple months max. This most recent time was only 7 weeks before they stopped working in one ear. Of course the window for return is only one month, so I am just out of luck. I will move on to another type",0,0
283,283,1,Only worked out of 1 ear after one day of having them and they were not mistreated so I do not understand why this happened. Don't waste your money.,0,0
284,284,5,Yes is is authentic.. I just lost my original one and exactly the same .. the sounds also great as usual .. it’s the same as they sold at the store .,0,1
285,285,1,"Do not purchase. I ignored the reviews thinking that they might be a little less than perfect, but the earphones I received are literally unusable. Some sort of animal chewed through the wires and it was bundled and sent to me like that. It looks like it had been opened before being placed in the shipping envelope. The security seal was already crumpled but the shipping envelope was unopened.",0,0
286,286,4,my son is pleased so I am pleased,0,1
287,287,5,Apple genuine ear buds. Can’t go wrong,0,1
288,288,2,It’s been only 2 months but they’re already not working!!,0,0
289,289,4,"For the price this is a great product. The connectivity is iffy at times and I get the impression it won’t last as long as some other products out there- but again, for the price I think it’s a good buy. Annnd I of course won’t know of that’s true for a little while.",0,1
290,290,1,One side of the Stupid headphone stopped working in a couple weeks and it has some strange bugs that pauses and skips and jumps the songs!! I feel like spending the worst twenty something bucks ever on a junk that I thought is original apple!,1,0
291,291,1,"Just bought these April 13 and one of the buds already lost sound, just 8 days after the return window. Horrible headphone design. I have extra apple buds but of course, they don't fit this phone.",0,0
292,292,5,very good product,0,1
293,293,1,Just opened and it already cracks when talking on the phone and is breaking... not worth it at all,0,0
294,294,5,These headphones work great; not sure if they are actual Apple brand but they sure work like it. I’ll update this review as time goes on. So far so good!,0,1
295,295,5,I just bought these as a replacement for my broken pair that came with my phone. They work great and for the first time in a year I can listen with both ears since my original pair stopped working on the left side,0,1
296,296,5,These are the real deal - they are Apple (brand) EarPods Lightning Connector. Clear transmission when calling. Clear in the ears. Satisfied!,0,1
297,297,1,I bought these for my sons birthday. The morning after he opened them the mic piece fell apart and does not work. The ear buds work but the whole point of the mic was to be able to talk on the phone. Very disappointing,0,0
298,298,5,Apple EarPods are the best band for your buck. The sound quality is great and they fit in your ears just right. They are the only brand I’ll buy for my iPhone.,0,1
299,299,5,These are exactly like the ones that come with your original iPhone. Good quality.,0,1
300,300,5,Nice pair of headphones for the price. Can not go wrong by spending 20 for these. Sound quality is not bad. Will buy again when the time comes,0,1
301,301,5,"Once again, Apple has made something that not only lived up to the hype but exceeded it. Stays in your ears, easy to use, charges very quickly, excellent sound quality. I know it seems like a steep price but they are worth it. Trust me.",0,1
302,302,1,They were clearly someone’s old headphones that weren’t working properly. The sound cuts out and they just stop working if they move at all.,1,0
303,303,5,i like it,0,1
304,304,5,"I lost the original one that came with the phone so had to replace it. After almost 9 months, the pair still works fine. I believe this pair is legit Apple earphones.",0,1
305,305,5,This is just like the one that came with my iPhone X. I needed one in addition to the one that came with the phone so that I can keep it by my bed. It is perfect for that purpose.,0,1
306,306,5,Hopefully better than the ones that came with my iPhone. After 2 years the volume stopped working and just recently both ear buds don’t work anymore. We shall see how these hold up....fingers crossed.....***update: these worked great,0,1
307,307,1,Maybe I hit a “bad batch” of these but i bought them twice and both times they were completely nonfunctional ... so all the good reviews baffle me,0,0
308,308,5,Great headphones I will always swear by Apple for earbuds I’ve ran them through the washer a few times by accident but they still work as they should.,0,1
309,309,5,"Just as described, I think they’re original Apple earphones. So far they work great, microphone, noise cancellation, changing songs & volume- all great so far, but only had them for a couple of weeks. Hope they last!",0,1
310,310,5,Had them for about 7 months now after my original headphones (that came with my phone) broke-- they work just as well as my old ones!,0,1
311,311,2,Once these were received one of the parts didn't work but the customer service was great and I am receiving a replacement unit immediately. Great company!!,0,0
312,312,5,These earbuds are very comfortable if your are in an environment where you don't have to be very physical but I don't recommend them for running or working out because the sweat doesn't really help grip the porcelain,0,1
313,313,5,"These are the original Apple headphones. I was a little skeptical about buying but I’m happy to report it’s a legit Apple product. 🙌🏼 I usually buy them at Target for $30+ So I was holding off on buying new ones, but at this price it was definitely a steal. Definitely recommend! 🤗",0,1
314,314,1,"Received the non-lightning cable earphones. I was only given a 2 day window to return the item, which was not worth the hassle.Lesson learned, I will buy my replacement headphones from Apple directly.",0,0
315,315,5,"was a little worried by some of the reviews, but I am very happy with my order. They are read apple ear buds, packaged in apple packaging. Work great for music and making phone calls. they work great for using Siri. No complaints and I would recommend. Much cheaper than purchasing in store.",0,1
316,316,2,Worked fine for a bit but then left side ear stopped working. When it was working quality was great but very disappointed how it stopped working.,0,0
317,317,5,"Good but falls out if you have them tucked under a shirt on occasion. I’d wear them completely out but I catch the wires moving around and rip both headphones out. Great sound, good fit and comfortable for long periods of wearing.",0,1
318,318,5,These are in fact authentic apple earbuds,0,1
319,319,5,"Brought this for my grandson and live by this brand of headphones. He don't take them off so, you already know if they can last a teenager. The Best purchase on headphone I never made",0,1
320,320,5,"My son asked for these for Christmas and was very happy when he opened them. Great quality, easy charge and comfortable to wear.",0,1
321,321,5,"I bought several cheaper versions, only to have them break after two months of everyday use. I have had these for almost three months now and they are still going strong. I guess you get what you pay for.",0,1
322,322,5,Apple EarPods w/Lightning Connector as a Angel Tree Gift. I am sure this young teen will be please is part of a new school computer setup for an underprivileged youth.,0,1
323,323,1,"Ive never written a review on anything in my life, but these are the worst headphones. Do not buy them. They definitely give them the defective headphones to sell on amazon. Mine wouldn’t even plug into my phone. NOT WORTH THE HASSLE. Buy them from apple or target, do NOT buy them from amazon.",1,0
324,324,2,"These worked great for a few weeks and then they just died! Took such good care of them, but one day they just stopped working.",0,0
325,325,5,Normal apple headphone quality,0,1
326,326,5,"They don't spark your ear or cut out. They don't have the same quality as real Apple earbuds, but that's why they're cheaper.",0,1
327,327,1,"I bought these in April of 2019 ($26) since the Apple earbud format is the only one that fits my ear without bothering me. The sound quality was fine and all but last week (March 2020) the microphone control started glitching and it will randomly skip and pause songs or activate Siri with the slightest movement. So unless I'm standing completely still, I can't use them. Do not buy them unless you want a disposable pair of headphones.",0,0
328,328,5,"Great sound quality. I use these while working out and walking so I can play books or talk to everyone, makes exercise time pass in a hurry. Ear bud shapes work well for my ears.",0,1
329,329,5,The real Apple product. Logo on packaging and instruction manual included. $10 cheaper than the store at the time I purchased. 12/3/19,0,1
330,330,2,"For me, they wont stay in the ear. Spent my entire workout pushing them back in. People thought I was a FBI agent. I will try getting a set of earhoox to salvage them.",0,0
331,331,1,"Left side stopped working within a week. Now two week in to using them, the controls are messed up. When connected my music constantly pauses or skips songs and hangs up on phone calls.",0,0
332,332,5,I decided to purchase these taken a chance that they were the real thing. Rest of sure this is the real Apple headphones. Works great,0,1
333,333,5,Looks like an apple set of EarPods. There isn’t much sound cancelling and that’s a shame cause you can hear everything around you still instead of what your listening to dominating. I think that’s just the nature of the hard earbud design.,0,1
334,334,5,Works exactly like what I get at bestbuy and target. I’ve been an iPhone user for years and only use apple headphones as my phone only works with lightning connectors. And apple headphones usually last for a few months before getting messed up and I was tired of paying 30 dollars every few months.,0,1
335,335,5,I had 2 pairs of earbuds. Broke one at the stem and washed the other. The earbuds can in a timely fashion and I'm back in business.,0,1
336,336,1,I bought this for my sons Christmas and they already don’t play. You can play music without them and plug them in and the music still plays out loud through the phone.,0,0
337,337,5,I literally WASHED AND DRIED these and they STILL WORK!!!!! they’re perfect! Occasionally if you can’t hear or talk to someone just flip the jack portion over and replying into your phone!,0,1
338,338,1,I didn’t open these until after the return period and the dang microphone doesn’t work on either of the 2 pairs I bought in this order. So frustrating.,0,0
339,339,5,"Arrived in sealed apple packaging. Sound quality and feel are just like the ones from the Apple Store. If they aren't genuine, then they got me fooled. Seem to be a great deal at a fraction of the Apple retail price.",0,1
340,340,5,Awesome,0,1
341,341,3,The main thing I don't like about these headphones is there not compatible with other devices but it's my fault for not looking a little closer.,0,0
342,342,1,"Both headphones several times and they last a few weeks and all sets have died. Microphone dies. Mic stops working or volume starts automatically increasing/decreasing without being prompted. If it was once, I'd say a bad set but this has happened with multiple sets.",0,0
343,343,5,Stock replacements for Apple headphones with the lighting port. For the price they fit and sound great. No complaints.,0,1
344,344,5,I love them so much I ordered 2,0,1
345,345,5,They work exactly as they should. clearly new. sound great. beat price u can find anywhere! even cheaper than amazons brand.,0,1
346,346,1,"This is the second pair of apple earpod I had in 4 months for my iPhone X. The first pair stopped working after a little over a year. Today, the right pod of the pair stopped working.Should note that they work great when they are working, but the shelf life is just way too short given that I only use them an hour a day on average and keep them stored in a bag rest of the time.",0,0
347,347,5,Work fine,0,1
348,348,5,"Hubs lost others , like to listen to music in bed, these are like what came with iPhone original purchase. Very pleased.",0,1
349,349,1,These were not used for more than 3 months. Gently used and started acting up. They dont work regularly now. Tried troubleshooting but they are malfunctioning. This is a manufacturing problem. Poorly made or made to not last more than 8 wks,0,0
350,350,1,These headphones were absolute dog doo doo!!! TRASH! they came out all staticky the first time I used them and before the first day was over they were broken completely. Didn’t even get A full 12 hrs of use!,0,0
351,351,1,Didn't work. Returned to seller.,0,0
352,352,5,I use them every day. No issues with sound quality. I like that there’s volume control on the side as well as a microphone- I use the headset daily at work and at home.,0,1
353,353,1,This product is horrible first off the feel like string the material suck the speaker is not loud enough at all the left EarPod went out the very same day their not the real deal don’t waste your money their trash,0,0
354,354,4,"I have had mine for at least six months. One of the ear phones isn't working any longer, but it is worth the $20.",0,1
355,355,5,Son loves it,0,1
356,356,3,"The cords are already fraying from the center piece. I’m not gentle with them, but not roils enough to justify that.",0,0
357,357,1,"After 2 weeks of having the earphones the right side of them was significantly lower in sound. I called to replace the headphones and never heard back from amazon or Apple. Two days after my call to amazon both sides of the earphones went out. Since it’s after the return period, I just lost $25 and have a broken pair of headphones that don’t work at all. Not worth saving the $5 or whatever, just go to the Apple store.",0,0
358,358,5,Everything good works well in gym,0,1
359,359,1,"After just 2 months one side stopped working, for this amount of money and an Apple product, that's not ok. VERY disappointed.",0,0
360,360,5,Great product with excellent packaging. Product was received in good order. Great replacement for my older set.Can plug right into phone and sound is great,0,1
361,361,4,Just got them because my last ones broke. The cable is a bit flimsy but since im owning an iPhone 7 i have no choice but to get these from apple or get Bluetooth. So far still works fine,0,1
362,362,1,"These are NOT apple brand, don't come in apple packaging and look used. They are going straight back so don't waist your time with these and just order directly from Apple",1,0
363,363,1,"I’m so mad. I had high hopes because they came in Apple’s packaging and worked great initially. However, It’s only been a month after buying these and there already acting weird. Sometimes they play music from my phone’s speakers even when they’re plugged in. Now they are doing that weird thing where they play and pause music randomly. I bought “higher quality” earbuds because I wanted them to last long. I guess I can’t trust anything anymore.",1,0
364,364,5,Bomb dot com,0,1
365,365,3,This is my second time buying this item and the output snapped of twice forms a small amount of stress,0,0
366,366,1,"I payed 20$ for a pair of headphones that probably costed 3¢ to make, don’t fit my ears correctly, are so thin and flimsy that a teething baby could bite them and sever the cord AND are basically the only kind of headphones apple provides without having to use an adapter for your headphones... screw you for being a greedy prick apple. These headphones are awful and I’d return them if I could...",0,0
367,367,5,"Alouthgh the product was from Amazon warehouse, the quality of the EarPods was great. Besides, the price was great.",0,1
368,368,5,"Worked just as they should, bought for my boyfriend for work. He ended up ruining them but that’s because he’s a welder but I would recommend to anyone.",0,1
369,369,2,A week into them one bud went out. Are these real Apple earbuds? Because I have never had a problem with them before.,1,0
370,370,5,These work and stay working longer than other earbuds. I got fed up buying cheaper ones or even ones around the same price that only half worked or broke after a couple weeks. These have good sound and don't break so quickly.,0,1
371,371,4,Definitely seemed like authentic Apple headphones...it's just too bad that Apple doesn't make better headphones. Nearly 30 bucks and only 3 and a half months later and one ear has already gone dead.,0,1
372,372,2,I’ve had these less than a week and they’re shorting out. I don’t think they’re real apple EarPods. So frustrated.,1,0
373,373,5,Great product for bedtime listening and not disturbing anyone around me. Good for walking. Not good for working out.,0,1
374,374,5,"Typically I hate using corded headsets; however, when my AirPods are out of juice, then this is my go-to for the headset. Not the best, but it works.",0,1
375,375,5,"Needed these quick for travel. They work great, look nice and are perfect for walking and the plane. Have not tried them running, but they don’t come out.",0,1
376,376,5,"Authentic Apple EarPods. Wasn’t expecting my order til Sunday but received them today on a Friday. So very quick shipping. Comes in original packaging with manual and sealed so you know it’s an official apple. Price seem good, but I only checked out one other store that was charging more then this. But overall, great buy but just not sure if I could’ve found a better price.",0,1
377,377,5,"my daughter loves these for her long bus ride, small enough not to get in her way yet great quality for its size",0,1
378,378,1,I got these as a birthday gift for a friend. We noticed that the microphone sounded different immediately. Fake!,1,0
379,379,1,I only had these for over a month and my phone started to say not suppprted on this device. I think and going by other bad reviews they are not real apple product. Disappointed!!!!,1,0
380,380,4,These break easily or maybe user's handling of them? Either way for the price of these Apple ear buds they should be sturdier.,0,1
381,381,1,Only buy from the store these did not work! I should have tested them when I purchased them instead of waiting!,0,0
382,382,2,You’re better off buying the real ones straight from apple. The sound cuts off sometimes and I have to disconnet and reconnect the headphones. Very cheaply made. Imitation Apple headphones. Buyer beware.,1,0
383,383,5,"They do the job. Haven’t had any issues with them. They aren’t top of the line but, they are pretty good.",0,1
384,384,5,These earpods are actually Apple earpods I didn’t have no problem with them the sound was terrific and it will last long.......my EarPods didn’t because it got caught in the door but if it wasn’t for that they still would have been working,0,1
385,385,5,The only thing I hated about this item was paying almost $30 for the first set than a week later they were cheaper.,0,1
386,386,5,"Mine didn’t work when I received them, but they shipped me a replacement either the next day or the day after. These work great.",0,1
387,387,5,You can always rely on the original apple headphones to deliver quality. Had to reorder after my first pair wore out.,0,1
388,388,2,"Loved these for 3 months but remote has glitches and now it sounds like a record that skips, like it can’t decide if it is going to pause or not. Disappointing.",0,0
389,389,5,Apple is very particular about their accessories. If you’re not careful you will buy a pair of headphones that look exactly like what they should but they will have poor sound quality. These are the original headphones and the price it’s a great value. considering that you pay about $35 at the Apple store. Great product great value.,0,1
390,390,1,After one week of use they just broke from the lightning connector. Wasnt really worth the money.,0,0
391,391,5,"I wish these would last forever, but they don’t. Still a pretty good product. Mine were authentic Apple.",0,1
392,392,4,"Good for listening to music, but have heard from numerous people that on a phone call I sound under water.",0,1
393,393,5,All 3 pair I ordered everyone loves them!,0,1
394,394,5,As expected,0,1
395,395,5,Exactly like the ones that came with my iPhone 7. Original Apple product. Good sound and mic works well for calls.,0,1
396,396,3,"I ordered three of these since I tend to misplace them. After two or three months of using them, my iPhone XR no longer works with one of them. So I guess 1/3 not bad, but since they cost near the same as the Apple ones, just buy those.",0,0
397,397,4,"It’s iPhone 7 earbuds. It would be nice if they also came with an adaptor by default, but I’m not Apple am I. They’re great if you have an iPhone 7, but I would imagine they are completely useless otherwise.",0,1
398,398,3,These fit well. The sound is good. But if the connector is somehow knocked then it goes into pause.,0,0
399,399,4,"Hasta ahora no se malogra. No le pongo cinco estrellas porque no me gusta el color blanco, y además porque los empleados de Apple fueron muy groseros conmigo cuando fui a comprar estos mismos audífonos a uno de sus establecimientos. Naturalmente no los compró allí porque nadie me quiso atender.",0,1
400,400,5,Nothing to complain about!,0,1
401,401,5,Arrived on time and they were brand new in original package. And they were cheaper than original price 😊,0,1
402,402,3,"They’re definitely not apple, but they work and they sound quality isn’t terrific but it’s clear and it gets loud. Haven’t had them long enough to say whether they last or not. Also, they arrived 6 days before the time period I thought I was going to get them.",1,0
403,403,5,Just what was expected of product,0,1
404,404,3,"Bought these for my son. Started out great, but he is already complaining they are not working as good when first bought.",0,0
405,405,1,"These earbuds are NOT approved by Apple. While they worked well enough to listen to music, they were TERRIBLE when it came to holding a phone conversation! All callers reported a loud crackling noise and said my voice sounded far away. I immediately ordered from an approved vendor. These headphones are NOT GOOD. DO NOT PURCHASE FROM THIS VENDOR!",1,0
406,406,2,These aren’t real apple products. The wire feels cheap and the sound quality is not comparable to real apple headphones. Do yourself a favor and spend $10 more to get real ones that work better and will last longer.,1,0
