,Unnamed: 0,ratings,reviews,Whistleblower,sentiment
166,166,3,"I first tried this out on my dry skin, which did absolutely nothing except make my skin a little red, but I later tried it right after a warm shower, and it helped me with my blackhead problem. It helped me, but didn't do all the work. It also only worked on my nose and no where else unlike other people who say it helps with acne. It doesn't hurt though which is good. I guess it just depends on the person like how bad your blackheads/acne is and how oily your skin is. The bigger your pores the more it will help. I hope this helps. 🙂",0,0
167,167,1,Does NOT Work. This product does have suction however it does not suck out blackheads as it is labeled to do. Even on adult skin and even on my twelve-year-old daughter skin. This product is worthless and useless.,0,0
168,168,5,"I love this device. I have terrible amount of blackheads on my nose (some of them the diameter of a toothpick). I tried lotions, strips, and a lot of scrubbing; but I was unhappy with the results. I used this for 10 minutes and I can clearly see all the dirt that came out of my pores.Combined with a steamer to open the pores, this sucks everything right out. It functions like a small stanley steamer carpet cleaner.The only downside: I wouldn't recommend trying this before going to a social event. I used this around my nose, my cheeks and between my eyebrows. Each side of my nose and in between my eyebrows were blood red my first time. Fortunately, I wasn't busy that weekend; and my skin went back to normal within 36 hours. That said, I would still recommend this.",0,1
169,169,5,"Buy it. It works!! I wish I had known about this little tool years ago, because I’ve spent a good amount of money on pore strips. This picture is the dirt and oil that it sucked out of the pores only on the right side of my nose. 😳 // It’s easy to use. Just make sure it’s fully charged, screw on the tip you want to use, press the power button and then turn the suction up or down depending on your preference. I had mine set on level 2, and it worked great. I feel like if I had it set any higher, I might end up with hickey dots all over my face 😄 Move it continuously around your trouble areas. It has really powerful suction, and if you let it sit too long in one area, it will leave a red mark. // HIGHLY RECOMMEND! ⭐️⭐️⭐️⭐️⭐️",0,1
170,170,4,"I’ve used it once so far but I’m writing this review to warn others. I’ve been looking into buying a lore vacuum to clean out the pores on my nose and Im so glad I went with this one. After I was done I could notice a huge difference in my nose pores, especially when I put makeup on. The suction is GREAT!! I have to use it at level 2 because that’s how strong it is, so you know it’s pulling a lot of gunk out. The only thing I would say is Im still learning to use it properly because if you don’t know how or you leave it on one certain area for three seconds you will end up with face hickies which is what happened to me lol. Besides that I would definitely recommend this product just work with it slowly and don’t use it for too long in one area keep it moving the whole time.",0,1
171,171,1,"I would actually write a review if I could... except when I opened my package and took out the box, it felt really light. I opened it up and wow, NOTHING WAS IN THE BOX. Except a tip.",0,0
172,172,5,This thing sucks out EVERYTHING! And it’s SO easy to use. I didn’t need to read the directions but they’re easy to read and follow if you’d like to. My skin is looking clearer and better after the first use. I’ve used twice now and am in love. I buy all sorts of beauty stuff and mostly they never do what’s advertised and it all ends up in a drawer. This thing is totally different. Love it and it’s gonna get used all the time and does everything it says it does and more. Yes-the suction is strong so don’t leave it in one spot too long lol but that’s so easy to do.,0,1
173,173,4,"I've tried this product twice and both times it left suction bruises and lines for over 24 hours. As recommended in the directions and other reviews, I didn't let it stay on any portion of my skin for more than 2 seconds and only used the lowest suction and the widest adapter. While the bruises and suction circles still remain, it barely vacuumed up any of the junk in my pores, though I had a hot towel and steam right beforehand. There was little in the suction adapter. I don't recommend this item to anyone with remotely sensitive skin; you'll have to avoid people or wear a ton of foundation to cover up the mess it will make of your face in the process of trying to remove the blemishes.",0,1
174,174,5,"After doing a lot of research on which pore vacuum I should buy, I finally pulled the trigger on this one. It hasn't disappointed! The suction power is very impressive. You have to be careful to not hold it on one spot, or drag it too slow on a focused area because it WILL create a bruising/hickey affect. Other than that, I love this product! I find that it works best after I take a hot shower or hold a hot cloth over my face for a while to help open my pores. I wouldn't recommend using it every day, but every couple of days rather. There's a learning curve for this product but I really do like it! I waited a few months to review so I could review honestly!",0,1
175,175,5,This works! I am not going to post pictures of what was extracted but my 17 year old and I (mom) both use it for blackhead extracting and it does work. The instructions are a little unclear in the sense they don’t explain the levels of power or how to clean it or the sponge (but say don’t get it wet). The questions and comments were helpful.,0,1
176,176,5,"This is the first time I’ve used this product and surprisingly I liked it. The packaging came in exactly as shown. It was a box with all the accessories and the unit itself. There are different modes of suction and different nozzles to fit different parts of your face. It’s rechargeable too so it came with a a cord which I liked. Hate doing batteries so this was good! The suction on the highest setting is really strong too so just be careful..if you have sensitive skin, try the lowest setting going up",0,1
177,177,5,"I’ve never had a problem with acne but my pores! Can you say craters on the moon? So of course I’ve had terrible blackheads. Operative word is HAD. This device is seriously amazing for whisking away all that gunk hanging out in your pores. Definitely open up your pores with a warm washcloth beforehand and very important, you must move the unit quickly over your face. Use the low setting until you get the hang of it. The device is ready to go out of the package but I recommend charging it first. Instructions are super easy to follow and there are four different attachments.",0,1
178,178,5,"I gave it a 5 for sensitive skin because it has different power levels that accommodate all types of skin. I was surprised at how mush oily gunk came on to the tube. Most of the gunk came from my nose. I’m not sure if the recommended use if daily or weekly. But I do a deep cleansing on the weekends so I plan to just add it to my weekly routine. Great buy.UPDATE: after several use, I noticed that it makes my pores larger after use. But it still does get a significant amount of oily gunk out.",0,1
179,179,5,"Honestly, I was shocked to see what came out of my pores! :-O And now I am kind of obsessed with this thing. Few tips: do not be like me and start using it right out of the package (I was too curious) - make sure your pores are opened up! Take a hot shower, put warm towel on your face, or something else - otherwise you might end up with tiny hickies all over LOL. Also do NOT hold it in one place for too long or... yup tiny hickie will happen!My skin feels soooooo velvety after using it. I think it will be my to-go gift this year :)",0,1
180,180,5,Bought this for my boyfriend for Christmas. He has larger pores on his nose and he is always using nose strips. Mind you he works outside year round too so that doesn’t help his skin either. This definitely helped clear out the gunk from his pores and was easy to use. The only thing is that it is very strong and can be harsh on the skin and thus drying. I’d recommend having a nice moisturizer too use with these and maybe only using a handful of times a week. Great little tool to have in your skin care regiment.,0,1
181,181,4,"I love this product. I miiiiiiight be spending less in facials now. We shall see. All I know is I felt so clean after using it! It has definitely been a great addition. The suction is strong so just don't leave it on one spot for too long which you probably have heard ten billion times.I just hope that what I read a few days after using it for the first time isn't true; apparently, it is really bad for your skin, creating permanent dark and/or red spots due to broken capillaries. Then again, that was from a random source via the internet. It probably depends on whether or not the item is being used properly. I will be checking with a trusted professional soon.",0,1
182,182,4,This is a nice unit and works as it is supposed to. Do not expect to look like the after picture after one use. It's an ongoing process that takes awhile which would be true for any brand you buy. The same unit is sold by As Seen on TV in different packaging for 10 dollars less. I didn't give the unit a five because I object to the enclosed card that gives a 10 dollar rebate to anyone giving a 5 star review. The unit and tips are excellent quality and it comes charged and ready to use.,0,1
183,183,1,concept is cool except that it does not work for blackheads. all it does is suck the grease from your skin surface. don't waste time and money. I am returning it.,0,0
184,184,1,Didn't work as described,0,0
185,185,4,"I have used it several times and have noticed a great improvement. I like the way comes with several different sized heads, You can also choose what level of suction you want, Was pleasantly surprised, has different levels of suction from weak to pretty strong, easy to use. Just make sure to open your pores up a little beforehand to make it easier to remove washing with hot water or letting a hot wet towel rest over your face for a couple minutes is the best idea. Over all not bad",0,1
186,186,3,"Not what I expected from reading the reviews? I used this on myself first, I have blackheads on my chin, cheeks, and nose. I’ve had it since middle school. I tried it with my boyfriend and nothing was happening. We changed the tools multiple times but nothing. Then we tried it on his nose. Again, nothing. All it did was scratch his nose and we had to force it harder but nothing.",0,0
187,187,4,"This product makes my face feel cleaner and less oily after use! It has amazing suction so I've never even had to use above the 2nd level. It holds its' charge for really long too which is nice. I haven't really gotten any 'gunk' out of my pores... it has mainly been oil and whiteheads, but I can't say that that is the products fault (I may just not have as clogged of pores as I thought). Nonetheless, it has cleared my face up and the amount of oil that it extracts is crazy (especially since I use it immediately after showering and cleaning my face)! All in all, I would recommend this product!!",0,1
188,188,5,Ive used alot of facial treatments 4 my face and this is by far the best one I've used in so happy. Satisfied. Not 2 mention my daughter who is teenager can put it 2 ise as well.Suction power is wonderful as if 2 say I can feel it working immediately.Im in love and will tell everyone I know 2 snag one . worth every penny . thanks,0,1
189,189,1,I’m surprised by all the great reviews of this product. It did absolutely nothing for me. The suction is powerful but it did not actually suck any blackheads out. I wouldn’t recommend using a suction level over 3 because it will probably bruise you.,0,0
190,190,4,"The product comes with many different size adapters and doesn't require batteries it USB powered. The led to display the battery status, which is a nice feature. The suction on this product is not the best; it kinds weak, in my opinion. The device itself is straightforward to use and easy to hold while using. The unit is power with a USB cord, which does not come with USB charger brick. It would nice if the product came with a carrying case or some type of storage container.",0,1
191,191,5,This has absolutely changed my life! Used it every few days at first and my face completely cleared up. Now I just use it when I start to get a minor break out. I have combination skin and I just recommend keeping your face wet with warm water to keep your pores open. Don’t hold it in one spot more than a second because it’ll give you a little hicky. I finish with sanitizing the tools and washing my face to get rid of any bacteria that was exposed and applying vitamin C serum to my face and of course light moisturizer,0,1
192,192,5,"Used it right out of the box! It works even when plugged in and charging which is a fabulous plus and how I tried it out! Works great, tried all the suction levels in my problem area (around my nose) and took EVERYTHING out including built up blackheads under the skin. I wash my face all the time, exfoliate etc and wanted something inexpensive to help boost my facial regiment. This works wonders and for the price it doesn’t exactly what I want it to do. Comes with multiple heads for different things- I bought this for stubborn black heads etc nothing more. It took a ton of crud out on the first try. My face isn’t red or hurting from it but definitely had to put on facial lotions after because my skin had been deeply cleaned and needed a bit of moisture added back in. Great product and does exactly what I want it to do.Note for many people- you CAN turn down the suction as it’s attached to your face if it is too intense. You don’t have to just “suck it up” lol and deal with it.",0,1
193,193,5,"This thing is so fun to play with! I'm a goofball so of course I HAD to stick it on my lip😂, BUT for purposes of a productive review- it has both low and high suction and everything in between(with easy adjusting), the different heads are super easy to interchange and the exfoliating one is just as good as getting a microdermabrasion treatment at a spa! My skin is baby smooth! I recommend following up with your favorite serum because that's when your skin will absorb it right up(and get maximum absorption of your favorite ingredients)! A little pinkies is perfectly normal(because you're taking off dead skin) but should subside within a few mins to a couple hours or a day depending on your skin sensitivity and how hard you suctioned. But this thing is PHENOMENAL!",0,1
194,194,1,"I wish I have use it before the return window is still open! basically I bought it almost a year ago and put it in a drawer, now couple days ago, i used it and no suction at all, I thought it is the battery, I put it in charge, while presumably it was charging, it was beeping, I tried to use it while in charge and is not working! I was so disappointed, especially that I could not return it, basically I payed $21 for a piece of junk! So, decided to write this review so this not happen to you!",0,0
195,195,5,This is amazing. I used it on myself and saw a good improvement in my face. I did over do it and ended up with bruises. You have to get used to adjusting the settings and finding what works for you. It's a perfect after shower tool. I used it on my boyfriend and I was BLOWN AWAY! Believe the pictures you see! No more squeezing and hurting. Perfect tool!! Very happy. We ended up using it on his face two nights in a row and it got out so much gunk that I could get out just by squeezing.,0,1
196,196,5,"Let me just state that I am writing this review on my Husband’s account because I don’t have my own....Anyway, so I was pleasantly surprised at how well this works! The first time I tried using it, I hardly got anything out and was super disappointed. I followed all the directions and even steamed my face with a facial steamer prior to using it and nothing came out! I decided to try it again because my skin was dry after using my steamer and maybe my pores closed up. So the second time I used it, I decided to steam my face for a few minutes and then while the steamer was continuing, I would use this device. WOW!! I couldn’t believe how much it pulled out (pictures for proof)! I used it on the second setting as well and any redness that it caused, it went away fairly quickly! I haven’t used the other sizes, but the smallest size was fairly impressive!",0,1
197,197,3,"Pros:I really like the fact that you can choose the amount of suction. I haven’t had it long enough to see major benefits, but I know it really got a lot out of the pores of my nose from the very first use. Once you begin to get the hang of it, it gets a lot easier to use.Con:One con would be clearly knowing which head goes for what, or how long to use the suction or in what direction is best. I am just sort of figuring it out as I got.TARGET AUDIENCEThis is for anyone with a face, lol. Lines, blackheads, whiteheads, acne, etc.CONCLUSIONFor the amount of money I paid, I am pretty happy with the product. I am looking forward to seeing good results with this the more I use it.",0,0
198,198,5,"My wife and I had been wanting to try one of these for a while now because of the small blackheads we tend to get on the bridge of the nose. Before receiving this product I was a bit skeptical as to whether or not it would irritate my skin or cause redness on my face, but to my pleasant surprise, I have had no issues and no regrets with this purchase. It is easy to use and easy to wash when you need to. I recommend this to anyone who has not tried a suction method in trying to clear out blackheads.",0,1
199,199,4,"I have had this for about a month now so I feel that it has been enough time to provide a helpful review. I love everything about this product except for the volume of the beeping when you’re adjusting settings. It’s unnecessarily loud lol but besides that the device is amazing, it is both satisfying and disgusting that the suction power is so strong. My skin consistently overproduced sebum, so this product has been a lifesaver. I use it about 1-2 times per week. Be extra conscious of moving the device around while the suction is on your face, otherwise if you leave it in one spot you will bruise.",0,1
200,200,5,"My friend recommended me to buy a blackhead remover vacuum. I was hesitated when I decided to buy this one. However, I had very good impression after the first time using it. I used it immediately on the first day I got it and it works better than I expected. I have oil skin so I use it twice a week (not more than 2-follow the instruction). I have a lot of blackheads and whiteheads on my nose and this device has removed much from my pores. It’s also reduce oil on my T-zone. I read some tips from “customer question and answer” and follow these instruction. After the first week, I realize that my facial skin has great improvement.",0,1
201,201,5,"So I really am enjoying integrating this tool into my skincare routine. I’ve always had bigger pores & suffered from chronic blackheads. I’ve tried the Biore strip removal with no success, so I pretty much gave up and just left them there.After finally splurging on this purchase, I’m so glad I did. My only advice would be that you need to move the device SLOWWWWLY for it to work. I was going much too quickly at first, and it wasn’t picking anything up. Once I moved at a much slower pace, I was able to visibly see a ton of junk caught in the tip (picture attached).It’s awesome - best used before bed, as it does make your skin a little red. I use the tool, apply moisturizer, and by the morning it’s bright and clear. Totally worth the price!",0,1
202,202,1,Terrible does not work,0,0
203,203,5,This product gave me a lot for my buck! After seeing so many reviews of this product I had to try it and was no disappointed at all. It comes with four adjustable suction heads and you can adjust the suction power. When I first opened the product it was already charged which I really liked because I could try it as soon as it arrived. I wouldn’t recommend using this product before going out because it does pull on the skin leaving red marks but besides that so happy with this !,0,1
204,204,5,"I use this product every two weeks. It has made my skin not only clearer but because of this my makeup goes on more smoothly and looks so much better as well. The suction also increases blood flow which is wonderful. Makes your skin soft and clear. BUT you must use it correctly. Open your pores before use with steam from boiling water or take a hot shower OR the best is to use it after you work out or do housework that is physical. Then you have to use it in the right direction. On your nose, cheeks, and chin use it up to down and on your forehead use it down up. This is what has worked best for me. If you have sensitive skin like I do it works just fine and if your skin gets red or irritated (normal because it is increasing blood flow) then ice your skin after use. DEFINITELY would recommend because I would buy it again if I broke it/lost it/or it wore out its lifespan.",0,1
205,205,1,All this thing did was bring the dirt and grease to the top of my pores. If you put the suction all the way up you get hickeys all over your face.,0,0
206,206,4,Normally in the past these werent as good or strong of a suction but this one did the job just fine and was able to suck out a lot of white heads.,0,1
207,207,3,"I purchased this based on the reviews of being good at getting out blackheads, but I don’t feel like it worked for me. I usually do face masks or the nose strips, but wanted to try something quicker for when I don’t have as much time- particularly just for my nose. I even tried after steaming with a rag and a long shower and the highest setting didn’t seem to pull everything out, just enough for me to pull the rest with tweezers which is counter productive. I also couldn’t return it which was frustrating because it came from China I think.",0,0
208,208,5,"I have really enjoyed this! I was shocked at how much it got out of my pores on my nose. I also struggle with the skin on my nose peeling when it gets dry. This has helped with getting that dead skin off as well! I love it!I do want to mention that my husband has used this several times and he gets little bruises on his nose that last a day or two. It doesn't hurt him, but you definitely notice. I don't have any issues with this, but I wanted to mention that!",0,1
209,209,5,I had been wanting one of these for a while now. This one was a great price and works well. I always get something out when I use it. I’ve started using it about once a week. Love the color (pink is my favorite.) I can tell a difference on my nose for sure (that is where my problem blackheads are).,0,1
210,210,5,"My fiancé bothers me to take out his blackheads from his nose with a blackhead extractor tool and it is time consuming. My fiancé brings it up most of the time that he wants to try the blackhead remover vacuum. And, so I decided to buy him this product based on the good reviews. I'm so glad that I purchased this product. It actually works! I tried it on my fiancé's nose right when my order arrived. Just make sure not to stay on the same place of the skin for too long or you'll end up giving yourself a hickey. I love how there are different kinds of suction probes. I am really happy with this product!",0,1
211,211,5,"I love this blackhead vacuum... It was so simple and easy to use. There are different attachments to take care of all sorts of different needs.The price was great and the product works perfect for me. My skin feels better after using it. At first it felt a little pain, but now I feel good every time I use it.I recommend if you want a better skin face.",0,1
212,212,2,"I’ll give this two stars for effort. It does have good suction but did not pull any blackheads out. I could see it trying to, though.. just not enough power for my son’s blackheads. We tried it before and after showering with no difference. I’ll be sending it back.",0,0
213,213,5,We read the directions and gave it a try. It was so cool and gross lol. Sliding it across the skin seems to help get the blackheads to pop out easier. My husband loves it. I love that it came with different heads. We used the different heads. One head worked better for me and a different one worked better for my husband.,0,1
214,214,5,"I've been using this product about 2 weeks now. I use it every few days to clean out the pores on and around my nose, and right below my lower lip. I use the oval head to plump and pull out the fine lines around my eyes and mouth. After, my skin looks cleaner and healthier. I don't think I""m getting as many breakouts. The fine lines are starting to fill, a little at a time. I really like this product. Its easy, fast, and I love that its rechargeable.",0,1
215,215,1,"Not sure what everyone else is talking about, it sucks pretty well, but hasn’t cleaned my white/black heads. Wife and I both tried with the same results. Followed instructions, just didn’t work great. It seems to function properly as a machine that sucks, but not great as a machine that removes white/black heads.",0,0
216,216,4,"Pros:Adjustable suction power.The size of the vacuum is perfect to fit my hand as well. Easy and effective to use.Plenty of replacement headers/parts.Cons:This thing is gross to use and clean. I guess this is somewhat expected. Also the suction level gets reset ever power recycle, which is a little annoying.",0,1
217,217,1,"Mine stopped working after about a week. It took off excess oil, but does not remove blackheads.",0,0
218,218,5,"I used this product on my face (specifically my t-zone). I immediately saw this thing sucking the grime out of my pores. I did learn that I do have to keep it moving. I bruised my nose a bit the first use (totally my fault), but I just put ice on it for a minute and it . was gone the next day. Lesson learned. Also, the first time I did it on dry skin. Still worked, but the second use, I steamed my face for a minute and then used it. There was less irritation that way and it still worked like a charm! I have dry, sensitive skin and other than the little bruise, again, MY fault, I recommend this product! 3 of the ladies at my office are ordering after I told them about it!",0,1
219,219,5,"I am quite impressed with this little tool. While I don’t have prominent black heads that I wanted to remove, I definitely struggle with getting my skin as clean as I would like. I could see oil, dirt, makeup in my pores, especially on my nose, and had little success with pore cleaning strips. Enter this bad boy! I can’t believe how much suction it has. I laughed when I turned it on because it made a tiny, unimpressive sound so I cranked it up, but the second it found suction on my nose I had to scramble to turn it down. Definitely read the directions throughly before using! They were clear and helpful and when I tried again I was impressed by the amount of “gunk” it removed. Now I look forward to using it each week to take my skin care routine one step further.",0,1
220,220,1,"It auctioned so extremely hard to my face. I returned it, not the product for sensitive skin.. and it didn’t remove anything, just caused broken blood vessels all over my face.",0,0
221,221,5,"I like this product. It works and is easy to charge, easy to use. Be careful not to keep it in one spot to long. I did and it gave me a few red spots. they did go away about 24 hours later. start on the lower suction level and work up as needed. I got a lot of gunk out of my pores. I would buy it again and refer my friends to buy it as well. Happy with this purchase.",0,1
222,222,5,"Whoa, first off this thing is amazing! I didn't take a picture of what came out after the first use but it was definitely gross. So it works amazing.! Used it after the shower so my pores were more open and boy did that help!!! Definitely recommend!",0,1
223,223,5,"The suction power on this little thing is unreal! It worked so well and cleared my pores out quickly. Little note of caution though, dont leave it in one spot for too long, leaves little bruises. That being said, I will be using this often and I'd absolutely buy it again!",0,1
224,224,5,"I was skeptical, but after reading lots of reviews and seeing some images of how it worked for others, I decided to give this a try. OH, MY!! I was soooo impressed with this! I've only used it once, but it was the BEST experience ever! It cleansed my skin so well. I was a little swollen after cleansing, but nothing too bad and so worth it! I can NEVER be without this product again in my life. Totally recommend this. You won't regret buying it! Thank you for such an AMAZING product!",0,1
225,225,1,This product did not work on my skin. I followed the directions to a T and saw no difference. I had a white head and it did not help it. Disappointed.,0,0
226,226,1,Didn’t work as I expected.,0,0
227,227,5,"When I received my package, I couldn’t wait to open it! I had read so many great reviews on this product and seen so many commercials and videos featuring this ‘face vacuum’ and I was so intrigued I had to get one! I tried it right away and after steaming my face, sucking out my years of face dirt, and then washing off any residue left on the surface of my skin; my face is BABY SMOOTH! I can feel the difference and i would definitely recommend this to any one i know.Also, the suction has different levels so if you’re uneasy, thinking that the suction will be too much for your face; the suction is adjustable to suit your skin!",0,1
228,228,5,"This device works great! It's ready to use right out of the package, and even at the lower settings, the suction is quite strong (but works perfectly for people with sensitive skin- like me). So much so, in fact, that you have to be sure to move it around your face quickly, or you will get suction bruises. Saying this, even after a couple of uses, my face feels SO much smoother, and I would 100% recommend this to anyone who has ever had trouble with blackheads!UPDATE: I've now had this vacuum for a few months, and I have to say it has become a significant part of my beauty routine! My blackheads have noticeably diminished over time, so much so that a few family members have purchased this themselves. Practice makes perfect as far as using it goes, so I urge you to try it for a few days before rushing to conclusions. I quickly learned that starting at a low setting and working your way up to higher settings is the best way to determine what works for your skin, and moving it across your face at an even pace will keep it from bruising.",0,1
229,229,5,"Yea this thing works lol the suction is very very powerful. Just make sure you do this the night before your occasion because you may end up looking like you got into a bar fight. It actually got stuck under my eye for a moment and gave me a hickey 😂 takes some practice to get used to. It’s also painful. Like during the entire use. Which is to be expected but it hurt more than I thought. But to use it once a month or so to clear up some black heads, worth it.",0,1
230,230,5,"This thing is great! I have large pores on my nose so blackheads have always been an issue for me there. I have never been able to fully clean out those pores with scrubs, masks, etc. There was always some left no matter what I did. This has helped me greatly. It comes with 4 different attachments and the one I like the most is the exfoliate one, with a little ""microcrystalline"" tip to it. I used it right after the shower and it sucked up all the dirt, oil, and blackheads on my nose. It has 5 suction modes, I've only used the first two because this thing is strong and if your not careful you'll give yourself hickeys all over your face lol... i recommend starting with the first level of suction and working up if you need to but definitely dont let it sit in one spot for too long. All in all it's the only thing that ever deeply cleaned my pores so I highly reccomend it, works wonders.",0,1
231,231,1,There are multiple power levers. If you use a power level strong enough to remove average nose blackheads you end up with hickie like marks. Could not recommend.,0,0
232,232,5,"I was skeptical when buying this because I had never tried anything like this before and was used to the nose strips but after an unfortunate incident a few weeks ago with a nose strip, I needed something different. It took a few minutes to get the hang of but it really works. I like the oval attachment best because I think it is better shaped to get the side of my nose. I've used it twice (about once a week) and both times it really got some gunk up. Not sure if it removed any blackheads but it definitely sucked up some sebum/oil. My nose looks cleaner and it wasn't very irritating either and I have VERY sensitive skin. I would definitely recommend this product. It doesn't take much time to use and once you get the hang of it, it's super easy and quick.",0,1
233,233,5,Easy to use works well,0,1
234,234,1,Terrible. Sure that there are only so many five star reviews because it came with a form that gives a gift card if you give a five star review. Despicable.,1,0
235,235,5,Great product!! I’ve had one of these before that I got super cheap but it was just that - cheap. It broke after my first use. This product on the other hand I very sturdy and doesn’t feel like it will break easily. Super easy to use and does its job. My pores are so much cleaner!! Love it!! Only negative is that when you turn it on and change the suction level the beep is really loud. Not a fan of that but that’s the only negative!,0,1
236,236,5,"Okay so I bought this and I was expecting the worst. To my dismay I was totally wrong! It was already charged and ready to go. I should say that before I did this I placed a hot towel on my face for about 5 minutes. Anyway, I don’t know how anyone could use this on any setting other then the first because the suction is very strong! Not unbearable but perfect!! I did my nose and chin and the junk that came out was SO gross! I didn’t use on my entire face because I don’t see the point in it other then my problem areas. Anyway... I love this product and want to purchase one for my son as well. Or maybe for anyone I know lol. If you are on the fence about this like I was just DO IT!! My skin is also so soft after use. Absolutely loooooove this product!",0,1
237,237,4,"This pore vacuum was really easy to use. You basically charge it, choose a head and turn it to a comfortable suction setting. I liked the digital display. It also feels balanced and well made. My husband has really big pores on his face so it worked really well for him. I have small pores and it still got a ton out. Disgusting and so satisfying. My only complaint was the instruction manual. The English wasn't great. You could still figure it out but it was comical to read some parts out loud.",0,1
238,238,5,A friend recommended me a product similar to this and when I saw this I thought I would try it out. I read the instructions they were pretty easy to understand and the I like the variety of suction cups you can use for a variety of things for your face. It’s very easy to use and the different speeds helps control Certain areas on your face. I also think the price is reasonable so I do recommend this product to my friends and family.,0,1
239,239,4,"Very easy to use, just press the power button and start suctioning away. Instruction manual is helpful to tell you what each suction head is for. It’s advised to use level 4 for oily skin which is my skin type but when I tested it on level 2, it already left some bruising on my cheek. I’m going to let my skin get used to it before going to that high of a level.Overall, this device does work in removing my whiteheads. It doesn’t remove them all but I have a lot so I’ll be patient. I’m excited to see results after a few more weeks of using this. I also like that it came with blackness removing tools along with the device.",0,1
240,240,4,"I am still getting used the this product. I accidentally gave myself a face ""bruise"" on my eyebrow as I was learning how to use it. Works great on the T-Zone. Especially the nose. Wish there were better instructions and it was a little easier to understand. Had to watch some YouTube vids to understand how to use this properly. Will continue to use as it does get rid of some of the congestion on my nose.",0,1
241,241,4,I use this on my face only once a week to deep clean my pores. I like that it has different attachments and that you can regulate the suction strength. It is very powerful so use the lowest strength and don’t use it on the same place for too long.,0,1
242,242,5,"I had never used one of these before so I was surprised at just how strong the suction was! The good thing is, it had different levels of suction, so you can start low and work your way up. It is super easy to use and a really neat tool! Not at all hard to Understand. Tips: don’t leave it on one spot for too long or you will get a “hickey” mark. Moving it around is what helps it pull out impurities. Also, plan to do this before washing your face so that you can wash away what gets pulled out of your skin.",0,1
243,243,5,"Sadly I have oily skin with a fair amount of issues. I was looking for a less aggressive way of dealing with blemishes and I think I have found it. I have been using this for a few days already and like it over the usual finger/metal tool options. Coupled with a good cleanser, I have noticed some developing improvements and would suggest this if you are at your wits end of getting your skin healthy.",0,1
244,244,5,"This little machine packs a punch! It has strong suction that is able to remove some of my deepest n smallest black heads. I usually use a nose strip and it doesn’t always do the job, I’m thinking by using this blackhead remover along with the strip, I’ll never have blackheads again! I used level 4 suction and it didn’t leave marks on my nose at all. There’s other functions also like a face massager so I’m excited to try them out also.",0,1
245,245,1,"While this has extreme suction power, I saw nothing actually remove from my face. Its a little painful as well but thankfully it left no markings on my face after use. I was disappointed when my skin started breaking out after use instead of helping to eliminate blemishes... would not recommend.",0,0
246,246,5,"This product surprised me. I thought it was one of those gimmicks but it actually does work. Follow the instructions for sure on where you start on your face and which direction you go or otherwise it will leave you with red marks on your face. I have been using for several days. I mostly get blackheads and clogged pores around my nose and this has finally cleared it up for me! It absorbs blackheads and oil. After using, large pores have become small and each pore is clean! Good purchase!",0,1
247,247,5,"1. Read and follow the directions 2. For the people who just pull things out of a box and just go for it....Read and Follow the directions 3. Good for a deep clean but doesn't remove blackheads by itself 4. Pair device with a good facial routine, cleansing products and oil free moisturizer to get better results 5. It's not a miracle in a box but for the money it does a good job at removing excess oil and small amounts of blackheads and whiteheads.",0,1
248,248,5,"I have very sensitive skin and I have gotten black heads on my nose and back since I was a teenager. In the past, my skin is so sensitive that a literally break out from using acne medication which is frustrating. I decided to give this tool and try and to my surprise, the gentle setting works great when combined with conditioning the area with warm water. This has helped me avoid some nasty sores caused by blackheads.",0,1
249,249,5,"I didn't even know these existed until I watched a vlogger's youtube and she suggested these to help remove impurities. After I charged it up, I thought I turned it up to full suction and took it to my chin. Nothing happened. I was so disappointed. I waited a couple hours then tried again and this time the suction was out of control strong! Initially I hadn't turned it up all the way like I thought I had. The key with the blackhead removal has been to move the suction down slowly and not holding it still over the same spot. I've also found that if it doesn't fully remove the blackhead, it will at least ""loosen it up"" so that it's easier for you to extract on your own. I haven't tried the other attachments yet as I primarily got this for blackhead removal. My only regret is that I hadn't gotten this a long time ago!",0,1
250,250,4,"I really liked this product for areas like my chin that have a concentrated area of small clogged pores. It brought them to the surface for removal. Didn’t work so well for larger pores. I will say, you MUST follow directions and continuously move it. It left a mark on my chin where I let it sit for more than 2 seconds that took a day to go away.",0,1
251,251,1,"I am 60 and my skin is thinner, it gave me multiple bruises on the lowest setting, I do not recommend this at all for older people.",0,0
252,252,5,"Exceeding Expectations! I’ve worked in skincare and with skincare for years, so I was extremely skeptical about this product. The instructions were extremely easy to follow, the packaging is great, love that it’s chargeable, and best of all, it works! Absolutely suctioned our white heads, cleaned my pores, and left my skin feeling refreshed. I do have sensitive skin so much face turned quite red after using it. I applied serum and moisturizer and when I woke up the next day, wow! My skin looked so rejuvenated! I will say if you are new to this, less is more. Start very simple and not every day. Try two days a week and definitely follow the instructions!All-in-all, a GREAT and affordable purchase!! Will definitely recommend to others!",0,1
