,rating,reviews,Whistleblower ,sentiment
235,5,"The best suction black mask I’ve ever used! You can actually see your blackheads and whiteheads come out of your pores after peeling off this suction mask! I will recommend to all my friends! Thanks Piero Lorenzo for the best suction mask I’ve ever had the pleasure of using! Leaves skin so smooth, refreshed, and with clearer skin!",0,1
236,4,"I liked the product itself for its cleansing effect but I was not a fan of the smell, it has a male cologne kind of smell which I did not enjoy. However, it does the job and my face felt very clean and soft after use.",0,1
237,5,I enjoyed this product very much. Works a lot better exfoliating before applying mask. A little of a stinging sensation the first two minutes. I fan my face to relive the sensation and to dry the mask a little faster. Does have a chemical smell to it like glue. I apply a good medium thick coat. Overall I like this product and will buy more soon! Trabaja muy bien!,0,1
238,5,"Great product, easy to peel off and skin was left feeling very refreshed and soft. Would recommend using the plastic applicator that is sent with it due to it being hard to get off your hands.",0,1
239,5,One of the best charcoal masks I've used. Clears blackheads really good so I use it once a week to have a clear face.,0,1
240,4,Great as a peel off face mask! Make sure you have time like at night before bed because it does take a little time for it to dry enough to peel off properly!,0,1
241,5,It will s a great peel mask. There is really no negative smell to speak of. For cleaning it does remove the dirt and feels like my face is cleaner after using it. It is a bit thick to spread so be careful of that. Overall it is a great product if your looking for a peel off mask.,0,1
242,5,I must admit I did not think this would be worth buying but my daughter really wanted to try it. I was wrong. It worked great and was fun to use. When I pealed it off I could see the white heads it had taken out of my skin. My nose looks so much better. I would recommend trying this product,0,1
243,5,My face feels amazing. Steamed it first before applying. My face is so smooth and feels great.,0,1
244,5,"I searched a lot of blackhead remover mask on amazon. At last I bought 3, this one really works. Recommended!!",0,1
245,5,Bought this for my boyfriend and has been working out great. It’s easy to put on and easy to remove. It’s definitely helped remove Blackheads without irritation.,0,1
246,2,"Didn't do much as far as cleaning my pores, but it feels neat when it dries, and is fun to peel off.",0,0
247,5,Works great and peels away easily without ripping your face off.,0,1
248,5,"My barber used this product on me one time two months ago. I been hooked ever since, so now I buy it and use at home. Removes all black heads.",0,1
249,5,"It was pretty good, and actually came off evenly. I’ve only used it once, but will plan on using it again!",0,1
250,5,Arrived in good shape. My boyfriend and I tried it out together - he clean shaved his beard first. Both of us thought it cleared out our pores better than anything else we’ve tried. It didn’t have a gross smell like most charcoal masks I’ve tried. AND MOST IMPORTANTLY it hurt like 700% less to peel this mask off than any other similar product I’ve tried!,0,1
251,5,Great product for getting our stubborn blackheads! I love using this product at least once a week to keep my skin clear,0,1
252,1,It didn’t pull a single blackhead out. I’ve tried it several times... not sure why it doesn’t work for me but it doesn’t...,0,0
253,4,"This product does exactly as advertised. after using the product for just a couple of days, i could already see the changes in my face. it felt more moist and i would highly recommend this product to anyone who is interested. the only reason for the 4 stars instead of 5 was the size of the bottle. it looks a lot bigger in the picture than it really is.",0,1
254,2,"I thought I’d give it a try, but it dried out my face something awful. I use a moisturizer and everything. It did clean out my pores though for sure.",0,0
255,5,I don't have many blackheads around or on my nose that much but when I do I can never seem to get them to come out good enough. I searched for a long time on face masks and wiping pads but didn't find anything that I liked until I came across this product. It comes off very easily and has a great smell to it too all for a great price.,0,1
256,1,Did nothing! You could put Elmer's glue on you face and get the same results.,0,0
257,5,The product cleaned deeply and it felt awesome to pull it off with all the old skin cells and gunk along with it. It did take a bit longer to dry than the instructions said it should and my face was a bit red for a while. The redness went away and my face felt fabulous.,0,1
258,5,Love this mask! Easy to apply with applicator that is included. No mess! I had tried others and very messy! It comes off so easily! I have sensitive skin and others were painful to remove and left my skin irritated. I use it on my teenage son's face and his acne has begun to clear up. Opens up the pores! I can see it on the mask!,0,1
259,3,"For the price of the product it does a lot. It doesnt get all blackheads, but it pulls out the stuff on the surface. Although the mask doesnt get all the blackheads it helps pull the deep ones up a bit making it easier to remove.",0,0
260,5,Hurts a little in sensitive areas but over all I feel so nice after.,0,1
261,5,Very nice product. Does a great job and it feels amazing.,0,1
262,5,"This product is awesome for removing blemishes under the skin, deep cleaning your pores and pulling out any excess dirt and oil on your skin. I LOVE IT! The smell isn’t my favorite, but hey, if it works, that’s what matters most to me. Highly recommend!",0,1
263,5,"I bought this for my 12-year-old daughter who struggles with serious acne, including black heads. This product was a little runny going on, but dried right away on the face without over-drying. The best part was that it peeled off easily and did it's job of pulling out black heads.",0,1
264,5,I have been looking for products that won't irritate my skin after use and this product does exactly that!,0,1
265,5,I've used multiple black head removers and this one really gets the job done. I've applied it to my whole face every few weeks and I've noticed my pores becoming smaller each time,0,1
266,4,If you have facial hair it will pull when taking off the mask. No scent so that was good. Good for nose and chin area. Replaces the need to use the blackhead strips and is way better than the blackhead strips. Based on the tube size If you use it as a full face mask you might be able to use it 4 or 5 times max.,0,1
267,4,"Makes my skin feel good and smells great, but it doesn't really seem to have any deep suction.",0,1
268,5,"This face mask is great for sensitive and easily irritated skin! Peeling it off doesn’t leave the skin irritated. It also narrows enlarged pores in addition to removing acne. It also comes with an applicator, which is super convenient! It draws out toxins, and dirt. I've seen tremendous results using this for the past month, it's amazing!!!",0,1
269,4,"Great product, makes me face feel so smooth! But kind of expensive for the small size bottle.",0,1
270,5,I really like this product. It goes on your face good and it was really easy to remove. highly recommended for people to try and use this product.,0,1
271,5,Loved the way it made my skin feel like after wards it's a great product,0,1
272,5,"This product is easy to apply, doesn't smell, and is easy to take off. However it does not get super deep in your pores, maybe I need to steam my face more before. Note that I normally wait longer than indicated, certain parts might not dry in the time indicated, sometimes putting a thick layer will also cause it not to dry. Overall good!",0,1
273,5,I love the fact that it removes impurities but it’s not so harsh to dry out your skin. I also assumed it would hurt & pull the hairs from my skin but it was painless!! Would recommend,0,1
274,5,"An easy to peel, high quality mask that is suitable for any gender. My boyfriend loves how much this product removes impurities. Prime delivery is available (4/2020) for this product. Super convenient shipping times during quarantining for the coronavirus pandemic. There's never been a better time to engage in self care!",0,1
275,5,I bought this for my teen kid. it works for him.,0,1
276,5,"I was shocked at how much came out of pores! This smells pretty good. I didn't apply it evenly, so not all of it peeled off, but was easily removed with water. I will definitely continue using.",0,1
277,4,"You need to make sure to add a thick layer or the product won't pull out blackheads. Otherwise, if you use it correctly. It works great!",0,1
278,5,Put on a little thicker and it’s comes off easy,0,1
279,5,"I was having issues with a few blackheads , something I never had to deal with in my early life , which is why i had to run around buying multiple different products, after trying this product I was able to stop using other products , I use it once a week and it definitely does the job",0,1
280,5,Cleans well and peel easy. Skin feels good without irritation. Great quality and reasonable price.,0,1
281,1,I feel my face IS cleaner after using this product but it doesnt remove blackheads very well at all. I have other products that make my face feel as clean and got this mainly for the blackheads. False advertisement,0,0
282,5,I liked this mask a lot! A little goes a long way but you could easily build the mask on thicker if you prefer. The mask has a cooling effect that I personally like. But the best part is that it's not painful to pull off (like some others).,0,1
283,5,"Just started using this product and my face definitely looks and feels a lot smoother now, just be sure to have a warm towel and place it on your face for about 5 minutes or so to open up the pores. It's also easy to remove after letting it dry and doesn't hurt one bit so if you have a really low pain tolerance then you'll be fine.",0,1
284,5,"I love the scent of this product and how clean my skin felt after use! A great deal for how much you pay compared to the quality of the product. Only problem I encountered was if you put it on too thick in an area, it takes a really long time to dry. Other than that, so worth it!",0,1
285,5,"Smelled great. Didn’t work as well as I thought but I would recommend open your pores with a hot towel beforehand. It was easy to remove although it can take out some of your hairs. It personally wasn’t for me, but maybe the next person. After a couple uses, it definitely left my skin soft and is easy to apply",0,1
286,5,"Easy to apply and you don't need all that much, which is nice because a lot of masks I've bought only last me a short amount of time. Peeling it off is super easy! What you can't peel off you can wash off with a damp cloth, I LOVE this mask and how it can help clear up my pores:) Plus it's not crazy expensive.",0,1
287,4,"Only used twice, so I won't rate this mask too high or low as I'm still making my own conclusions. It seemed fairly effective at pulling most of the gunk out of my pores, but I'm not sure how much I could tell a difference the next day. Will continue to use, though, as the price is right and it seems to do what it advertises!",0,1
288,5,Amazing product! Smooth and easily applied. Does not hurt or uncomfortable when taking it off. Very great for the amount!,0,1
289,5,Best peel-off mask for the value. Removes blackheads as you peel it off. Will repurchase.,0,1
290,5,This mask is perfect for occasionally cleaning out your pores. It is not painful at all and you can see the stuff it pulls out after peeling it off. I have sensitive skin and it has not irritated my skin whenever I have used it. It has a cooling sensation when applied that I enjoy. I have nothing bad to say about this mask.,0,1
291,5,Makes your face very soft and cleans the pores! Definitely want to keep it away from your hairline as it will pull the hair out if you’re not careful.,0,1
292,5,"I was very pleased with this product. It was in clean packaging. The product did what it said it would do and had a nice aroma, which was just an added bonus.",0,1
293,5,Overall worked as intended . I made the mistake of place the mask all over my face and it was painful to take off. I would suggest using it on just your t zone area.,0,1
294,5,This was the first time buying a mask like this for me. It was easy to apply. A little difficult taking it off as it was hard to get an edge to start peeling it. Once started peeling it comes off in mostly one sheet. The black mask leaves the skin feeling soft and clean.,0,1
295,5,Helped to clear pores and get the oil out.,0,1
296,5,"I love this product. Its a nice peel off mask , leaves your skin super fresh and smooth. I have a strawberry nose and i cannot say it 100 percent helped me get rid of my blackheads , but it sure did help to some level.I just loved how it make my skin after the first use",0,1
297,5,We have tried many blackhead remover masks before and this product not only smells good but it super easy to apply with the included applicator. We use it about 2x a month in addition to our normal skincare regimen and our skin is noticeably softer and cleaner after peeling this mask off.,0,1
298,5,"Product had a bit of a cooling effect not sure if contains mint of some sort. Overall the product did what it was supposed to, I did see blackheads come out.",0,1
299,5,"Im actually trying it as I write this so I haven't had the chance to peel it yet; however, I can see the junk in my pores popping out into the mask which is pretty cool. Packaging was easy, came with an applicator.",0,1
300,5,"This black head pore mask is nice, it has a cooling feeling great for relaxing and it was an easy to apply and easy to remove, of course it not a crazy pull your skin type but it pulls enough of dead skin I love it, will order again forsure.",0,1
301,5,Worked as described. Not great at removing the deep black heads but works well with superficial acne.,0,1
302,5,OMG really sucks out black heads,0,1
303,5,Works great pulls the funk out!,0,1
304,1,"No suction! Takes for ever to dry, or doesnt dry at all.",0,0
305,3,Easy to use and remove. I’m not really seeing results. Bioré pore strips work better for me.,0,0
306,4,Product did not have a harsh smell which was really good and was also easy to peel off not like the videos you see of people almost ripping their face off. However I dont think it really did anything for blackheads. Was still an inexpensive fun thing for girls night.,0,1
307,5,This product seems to really work on pulling out blackheads and whiteheads and after using a few times my son could really tell a difference in his skin. It is easy to pull off if you get it on thick enough. Great product for the price!,0,1
308,4,Didn't work as well as I hoped,0,1
309,5,This made my skin look good. It was smooth and no black heads.,0,1
310,5,I was this product for removal and blackheads. The product worked good the first time for removal of blackheads but did not work the second time it was used. Make sure you only leave the product on for the recommended amount of time. Very difficulty removing if leaving on too long.,0,1
311,3,Great product thank you.great,0,0
312,5,Great product. Makes the skin feel extra smooth.,0,1
313,5,"FIRST TIME USING THIS PRODUCT AND I LOVED IT! I had previously tried so many other brands that never worked the way they advertised! This suction black mask does what’s expected, pulls out the unwanted dirt and blackheads from your pores to leave them super clean!",0,1
314,5,Great for large pores and smells good!,0,1
315,3,Great product but only enough for about 3 face masks,0,0
316,5,I dint expect this will give feather touch velvety skin. I tried in small area of my face. Yo make my skin sensitive to it. I dint get any irritation. I tried it on husbands faces as well. Even in first application it gave a massive result. I will buy it again.,0,1
317,5,I have used a lot of black masks and it seems like all I have tired has never worked good. But this black mask is great. I can see my white heads being pulled to the service every time I uses it. It also makes my face nice and smooth. Easy pilling it off and the sent is not over powering. Great black mask.,0,1
318,5,"Worked well. Was fun to peel off. Kinda hurt when I didn't shave before use, so keep that in mind. Crazy how much it bonds to your skin.",0,1
319,5,Works pretty good but make sure to let it dry completely for easy peel,0,1
320,5,Love it!!! Great mask!!!,0,1
321,5,I really enjoyed the black mask. It pulled out things in places no one should know about.,0,1
322,5,I made a full face mask and it did tingle a little but it was a fresh feeling tingle it was pretty stuck to my face but it did not hurt taking it off! I must say I couldn't believe how much garbage it removed from my face love this product!,0,1
323,5,It's a great addition to my weekend spa day routine. There is no bad odor and it dries quickly. Even my husband uses it. It applies thick and sticky. Be careful of any drips if you apply it too thick.,0,1
324,5,I only used it once and I’ll use it again. After using it my skin was softer.What I really like is the fact it didn’t dry my skin.It was a little painful( not so bad) to take it out though.,0,1
325,1,"Do not use at all cost! Used one day, and had a lot of pimples the next day. Immediately discontinued the product.",0,0
